,year,to_country_id,performer,song,composers,lyricists,lyrics,youtube_url
21,1957,at,Bob Martin,"Wohin, Kleines Pony",Kurt Svab,Hans Werner;Kurt Svab,"Wohin, kleines Pony, woll'n wir reiten?\nWohin soll mein Lied uns heut' begleiten?\nZu deinen Herden, den kleinen Pferden?\nDort sind die TA$?ler unendlich weit\n\nWohin, kleines Pony, woll'n wir reiten?\nWohin soll mein Lied uns heut' begleiten?\nZur grA 1/4 nen Weide, dort in der Heide\nWo ich einst kA 1/4 AYte, zur Rosenzeit\n\nHeut' ist ein Tag nur fA 1/4 r uns zwei\nUnd du und ich sind sorgenfrei\nWer sieht die Welt denn noch so schAPn\nSo wunderschAPn wie wir sie seh'n?\n\nWohin, kleines Pony, woll'n wir reiten?\nMein Lied wird uns beide treu begleiten\nUnd durch die Felder, die weiten Felder\nKlingt 's dann im Wind, wie glA 1/4 cklich wir sind\n\nHeut' ist ein Tag nur fA 1/4 r uns zwei\nUnd du und ich sind sorgenfrei\nWer sieht die Welt denn noch so schAPn\nSo wunderschAPn wie wir sie seh'n?\n\nWohin, kleines Pony, woll'n wir reiten?\nMein Lied wird uns beide treu begleiten\nUnd durch die Felder, die weiten Felder\nKlingt fA 1/4 r uns zwei, mein herippihei",https://youtube.com/watch?v=5mETWk_nB1Q
22,1958,fr,AndrA(c) Claveau,Dors Mon Amour,Pierre DelanoA<<,Hubert Giraud,"Dors, mon amour\nLe soleil est encore loin du jour\nNous avons pour aimer tout le temps\nEt la nuit nous comprend\n\nDors, mon amour\nProtA(c)gA(c)e par mes bras qui entourent\nTon sommeil d'un rideau de bonheur\nDors au creux de mon cA""ur\n\nJe suis un roi qui tient tout son royaume en ses doigts\nEt qui tremble de voir s'A(c)crouler ce royaume enchantA(c)\n\nDors, mon amour\nMa princesse enfermA(c)e dans sa tour\nAvec tous les refrains de la nuit\nMa princesse endormie\n\nJe suis ton AC/me pas A  pas sur son chemin de joie\nEt je m'amuse A  me pencher sur ton sommeil A(c)toilA(c)\n\nDors, mon amour\nLe soleil est encore loin du jour\nNous avons pour aimer tout le temps\nEt la nuit nous comprend\n\nDors, mon amour\nProtA(c)gA(c)e par mes bras qui entourent\nTon sommeil d'un rideau de bonheur\nDors au creux de mon cA""ur\n\nJ'entends la voix de ta vie qui bat tout prA""s de moi\nEt je sens comme un souffle trA""s doux qui caresse ma joue\n\nDors, mon amour\nMa princesse endormie dans sa tour\nJ'aperASSois le sourire du matin\nVoici le soleil de demain\nLe grand soleil de l'amour A(c)ternel",https://youtube.com/watch?v=H2CQBXmgBmM
23,1958,ch,Lys Assia,Giorgio,Paul Burkhard,Fridolin Tschudi,"Oh Giorgio, Giorgio\nOh Giorgio vom Lago Maggiore\nGiorgio, ein Weekend mit dir in Ascona\nIn Ascona am Lago Maggiore\nMit Chianti, Chianti, Chianti, Chianti, Chianti\nEin Weekend mit dir\nUnd Risotto, Risotto, Risotto, Risotto, Risotto, Risotto, Risotto\nOh Giorgio, ein Weekend mit dir in Ascona\nIn Ascona am Lago Maggiore\nCon amore, molto amore\nOh Giorgio, Giorgio\n\nUn ristorante alla piazza\n""Cameriere!""\n""Signore, Signorina, per favore, un espresso?""\n""No - vino!""\n\nOh Giorgio, Giorgio\nOh Giorgio vom Lago Maggiore\nGiorgio, ein Weekend mit dir in Ascona\nIn Ascona am Lago Maggiore\nMit Chianti, Chianti, Chianti, Chianti, Chianti\nEin Weekend mit dir\nUnd Polenta, Polenta, Polenta, Polenta, Polenta, Polenta, Polenta\nOh Giorgio, ein Weekend mit dir in Ascona\nIn Ascona am Lago Maggiore\nCon amore, tanto amore\nOh Giorgio, Giorgio\n\nUna notte sulla luna\nUna barca - il lago, le montagne e le palme\nGiardini, fiori, mimose\n\nOh Giorgio, Giorgio\nVom Lago Maggiore in Ascona\nIn Ascona am Lago Maggiore\nLa la la la la la la la la la...\n\nMio caro! Mia cara!\nAddio! Arrivederci mia bella, bella bionda!\nAddio, ciao Giorgio\n\nOh Giorgio, Giorgio\nLa la la la la la la la la la la la...\nLa la la la la la la la la la...\nOh Giorgio, Giorgio",https://youtube.com/watch?v=gGsalvX8K4c
24,1958,it,Domenico Modugno,Nel Blu Dipinto Di Blu,Domenico Modugno,Domenico Modugno;Franco Migliacci,"Penso che un sogno cosA! non ritorni mai piA1\nMi dipingevo le mani e la faccia di blu\nPoi d'improvviso venivo dal vento rapito\nE incominciavo a volare nel cielo infinito\n\nVolare, oh oh...\nCantare, ohohoho...\nNel blu dipinto di blu\nFelice di stare lassA1\n\nE volavo, volavo felice\nPiA1 in alto del sole ed ancora piA1 su\nMentre il mondo pian piano spariva, lontano laggiA1\nUna musica dolce suonava soltanto per me\n\nVolare, oh oh...\nCantare, ohohoho...\nNel blu dipinto di blu\nFelice di stare lassA1\n\nMa tutti i sogni nell'alba svaniscono perchA(c)\nQuando tramonta, la luna li porta con sA(c)\nMa io continuo a sognare negli occhi tuoi belli\nChe sono blu come un cielo trapunto di stelle\n\nVolare, oh oh...\nCantare, ohohoho...\nNel blu degli occhi tuoi blu\nFelice di stare quaggiA1\n\nE continuo a volare felice\nPiA1 in alto del sole ed ancora piA1 su\nMentre il mondo pian piano scompare negli occhi tuoi blu\nLa tua voce A"" una musica dolce che suona per me\n\nVolare, oh oh...\nCantare, ohohoho...\nNel blu degli occhi tuoi blu\nFelice di stare quaggiA1\n\nNel blu degli occhi tuoi blu\nFelice di stare quaggiA1 con te",https://youtube.com/watch?v=6DTo5aVLq5E
25,1958,se,Alice Babs,Lilla StjA$?rna,A...ke Gerhard,Gunnar WersA(c)n,"La la la la la la la la la... la la la la la la la la la...\nLa la la la la la la la la... la la la la la la la la la...\n\nNatt APver land och stad, sovande hus\nRutor som blA$?nker av stjA$?rnornas ljus\nFlicka i fAPnstret stAY=r, ser mot det blAY=\nA,,r bara femton AY=r, tA$?nker A$?ndAY=\n\nLilla stjA$?rna i det hAPga, svara mig, svara mig\nKommer han som jag ska fAY= sAY= kA$?r?\nJa, du vet nog vem han A$?r\n\nFAY=r jag lA$?sa i hans APga, samma svar, samma svar\nSom jag tycker att du blinkar nu\nLilla stjA$?rna, du?\n\nKommer han? Kommer han?\nJa, du vet nog vem han A$?r\n\nFAY=r jag lA$?sa i hans APga, samma svar, samma svar\nSom jag tycker att du blinkar nu\nLilla stjA$?rna, du?",https://youtube.com/watch?v=f5DNvsB94uI
26,1958,be,Fud Leclerc,Ma Petite Chatte,AndrA(c) Dohet,,"J'A(c)tais dans un jour de cafard\nA++a peut vous arriver demain\nJ'allais dans les rues au hasard\nSans but et ne pensant A  rien\n\nQuand j'ai l'aperASSu, elle s'avanASSait vers moi\nC'est A  n'pas y croire, mais voilA \n\nElle avait tous les atouts dans son jeu\nEt du chic jusqu'au bout des doigts\nDes arguments, en veux-tu, en voilA \nQui m'mettaient dans tous mes A(c)tats\n\nElle avait un drA'le de p'tit air\nDe ne pas en avoir l'air\nElle me souriait, sA>>re de son p'tit effet\n\nJe ne croyais pas qu'il pouvait y avoir\nSur la terre des joujoux comme ASSa\nC'A(c)tait un rAave de voir cette petite chatte-lA \nPas plus haute que ASSa\n\nAvec des yeux frippons\nComme on le dit dans les chansons\nEt tout ce qu'il faut pour plaire aux garASSons\n\nEt ce fut un roman d'amour\nUne histoire qui finit bien\nEt comme cela se fait toujours\nJe l'ai A(c)pousA(c)e un beau matin\n\nEt le soir venu, je n'ose pas y penser\nC'est A  n'pas y croire, mais sachez\n\nElle avait tous les atouts dans son jeu\nEt du chic jusqu'au bout des doigts\nEn moins de temps qu'il ne faut pour le dire\nElle me mit dans tous mes A(c)tats\n\nElle avait un drA'le de p'tit air\nDe ne pas en avoir l'air\nElle me souriait sA>>re de son p'tit effet\n\nJe ne croyais pas qu'il pouvait y avoir\nSur la terre des joujoux comme ASSa\nC'A(c)tait un rAave de voir cette petite chatte-lA \nBlottie dans mes bras\n\nAves des yeux fripons\nComme on le dit dans les chansons\nEt tout ce qu'il faut pour plaire aux garASSons\nEt tout ce qui peut vous faire perdre la raison\nEt tout ce qu'on n'peut pas dire en chansons",https://youtube.com/watch?v=i-k1TjSHSjU
27,1958,at,Liane Augustin,Die Ganze Welt Braucht Liebe,GA 1/4 nther Leopold;Kurt Werner,,"Die ganze Welt braucht Liebe\nWer ist schon gern allein?\nEin kleines biAYchen Liebe\nSoll's bei mir anders sein?\n\nIm groAYen Weltgetriebe\nHat selbst der kleinste Stein\nEin kleines zweites Steinchen\nSoll's bei mir anders sein?\nNein\n\nAuch mein Herz hat Sehnsucht\nUnd braucht ein zweites Herz\nDas mich zu versteh'n sucht\nIn Freuden, doch auch im Schmerz\n\nDie Welt wA$?r' kalt und trA 1/4 be\nKA 1/4 AYt' sie kein Sonnenschein\nUnd jedes Herz braucht Liebe\nSoll's bei mir anders sein?\nNein, 's kann gar nicht anders sein\n\nDie Wange will umschmeichelt sein\nDer Mund braucht ZA$?rtlichkeit\nDie Hand, sie will gestreichelt sein\nSo ist es heut' und alle Zeit:\nDie ganze Welt braucht Liebe\n\nAuch mein Herz hat Sehnsucht\nUnd braucht ein zweites Herz\nDas mich zu versteh'n sucht\nIn Freuden, doch auch im Schmerz\n\nDie Welt wA$?r' kalt und trA 1/4 be\nKA 1/4 AYt' sie kein Sonnenschein\nUnd jedes Herz braucht Liebe\nSoll's bei mir anders sein?\nNein, 's kann gar nicht anders sein",https://youtube.com/watch?v=rXnNYa01hYg
28,1958,de,Margot Hielscher,FA 1/4 r Zwei Groschen Musik,Friedrich Meyer,Fred Rauch;Walter Brandin,"Man wA$?hlte die Miss Germany, Miss Frankreich und Miss Italy\nEs gibt sogar Miss Mode und Miss Bein\nDoch weil Musik ein jeder liebt\nUnd es Miss Jukebox noch nicht gibt\nMAPcht ich so gerne mal Miss Jukebox sein\n\nFA 1/4 r zwei Groschen Musik, fA 1/4 r zwei Groschen Musik\nUnd der Alltag versinkt, wenn froh Musik erklingt\nFA 1/4 r zwei Groschen Musik, fA 1/4 r zwei Groschen Musik\nUnd fA 1/4 r so wenig Geld gehAPrt euch eine Welt\n\nWollt ihr leise Musik?\nWollt ihr heisse Musik?\nOder findet ihr Moll einfach wundervoll?\nFA 1/4 r zwei Groschen Musik, fA 1/4 r zwei Groschen Musik\nUnd fA 1/4 r so wenig Geld gehAPrt euch eine Welt\n\nFA 1/4 r zwei Groschen Musik, fA 1/4 r zwei Groschen Musik\nUnd der Alltag versinkt, wenn froh Musik erklingt\nFA 1/4 r zwei Groschen Musik, fA 1/4 r zwei Groschen Musik\nUnd fA 1/4 r so wenig Geld gehAPrt euch eine Welt\n\nDarf es Dixieland sein\nOder Lieder vom Rhein?\nOder liebt irgendwer Verdis Opern mehr?\nFA 1/4 r zwei Groschen Musik, fA 1/4 r zwei Groschen Musik\nUnd fA 1/4 r so wenig Geld gehAPrt euch eine Welt\n\nFA 1/4 r zwei Groschen Musik, fA 1/4 r zwei Groschen Musik\nFA 1/4 r zwei Groschen Musik, fA 1/4 r zwei Groschen Musik\nUnd fA 1/4 r so wenig Geld gehAPrt euch eine Welt\n\nHier der Mann am Klavier\nHier der Marsch, so sind wir\nHier der FAPrster, der singt, wenn die Heimatglocke klingt\nFA 1/4 r zwei Groschen Musik, fA 1/4 r zwei Groschen Musik\nUnd fA 1/4 r so wenig Geld gehAPrt euch eine Welt",https://youtube.com/watch?v=cwGVd7Cj1sw
29,1958,dk,Raquel Rastenni,Jeg Rev Et Blad Ud Af Min Dagbog,Harry Jensen;Sven Ulrik,,"Dengang du gik i vrede, sAY= fortrA,d jeg\nFejlen var min - fornuften, tja... den snA,d mig\nDet, vi havde sammen, var smukt og stort\nVed du, hvad jeg nu i dag har gjort?\n\nJeg rev et blad ud af min dagbog\nHvert lille ord har jeg fortrudt, du kA|re\nHvad nytter det, at jeg er bagklog\nHvis du syn's, alt skal vA|re slut?\n\nPrA,v pAY= at tilgi' mig, om ogsAY= det er svA|rt\nSAY= vil jeg love dig, det aldrig hA|nder mere\n\nJeg rev et blad ud af min dagbog\nGA,r du li'sAY=dan, min ven\n\nHader du mig, forsAY=vidt er der grund nok\nMin jalousi, der var jeg mer' end ond nok\nPrA,v dog pAY= at tilgi', at jeg var slem\nOg hvis du er stor nok, ja, sAY= glem\n\nJeg rev et blad ud af min dagbog\nHvert lille ord har jeg fortrudt, du kA|re\nHvad nytter det, at jeg er bagklog\nHvis du syn's, alt skal vA|re slut?\n\nPrA,v pAY= at tilgi' mig, om ogsAY= det er svA|rt\nSAY= vil jeg love dig, det aldrig hA|nder mere\n\nJeg rev et blad ud af min dagbog\nGA,r du li'sAY=dan, min ven\nGA,r du li'sAY=dan, min ven",https://youtube.com/watch?v=IGMLrLgVmR0
30,1958,nl,Corry Brokken,Heel De Wereld,Benny Vreden,,Heel de wereld moet ik m'n geheim vertellen\nOmdat ik gelukkig ben\nHeel de wereld gaat voor mij nu dubbel tellen\nOmdat ik 't geluk nu ken\n\nMaar heeft deze wereld het niet te druk?\nWie heeft er nog tijd voor geluk?\nToch wil ik juichen want\nHeel de wereld moet ik m'n geheim vertellen\nOmdat ik gelukkig ben\n\nZal ik via kaarten kennis geven?\nZal ik adverteren in de krant?\nHoe ik het vertel is mij om 't even\nMaar het moet door 't land\n\nMaar heeft deze wereld het niet te druk?\nWie heeft er nog tijd voor geluk?\nToch wil ik juichen want\nHeel de wereld moet ik m'n geheim vertellen\nOmdat ik gelukkig ben,https://youtube.com/watch?v=yoiVXVA8fs8
31,1958,lu,Solange Berry,Un Grand Amour,Michel Eric,Monique Laniece;Raymond Roche,"Un grand amour, cela commence\nSans qu'on y pense le plus souvent\nEt l'on A(c)coute une romance\nNA(c)e d'un silence bien A(c)mouvant\n\nCar vous savez lorsque l'on s'aime\nLes mots eux-mAames sont de trop\nAEUR quoi bon rAaver d'un poA""me?\nL'instant suprAame est bien plus beau\n\nDes yeux qui se dA(c)tournent vite\nEt puis hA(c)sitent A  revenir\nVers les yeux qui les sollicitent\nEt les invitent A  leur sourire\n\nVoilA  comment l'amour s'impose\nEt vous propose une folie\nOn ne vit plus l'amour en prose\nOn la transpose en poA(c)sie\n\nUn grand amour, hA(c)las, s'achA""ve\nComme un beau rAave dans un soupir\nDe nouveau l'ennui vous assiA""ge\nLa douce trAave vient de finir\n\nQu'importe que la vie soit brA""ve\nEt que sa sA""ve s'A(c)puise un jour\nSi l'amitiA(c) prend la relA""ve\nLorsque s'achA""ve un grand amour\n\nSi l'amitiA(c) prend la relA""ve\nLorsque s'achA""ve un grand amour",https://youtube.com/watch?v=si14zjMHrhI
32,1959,nl,Teddy Scholten,Een Beetje,Dick Schallies,Willy van Hemert,"Ik wou dat je hart een kast was met een deurtje\nEn dat ik kon kijken in het interieurtje\nDan moest je oprecht zijn, goed of slecht, maar echt zijn\nEn dan zei je al gauw, als ik vroeg: ""Ben je trouw?""\n\nEen beetje, verliefd is iedereen wel eens, dat weet je\nJe wilt verstandig zijn, maar dat vergeet je\nZodra je naar wat Amor fluistert, luistert\nDan weet je, dat wordt weer net zoiets als Faust en Greetje\nMet rendez-vous'tjes in een klein cafeetje\nEn slent'ren in de maneschijn\n\nMet rozengeur\nEn kussen bij het afscheid aan de deur\nDe nacht is blauw, je fluistert mond aan mond\nIk zweer je eeuwig trouw\n\nEen beetje, verliefd was je wel meer, meneer, dat weet je\nJe hart kwam wel eens meer op een ideetje\nDat speet je, maar ach weet je, soms vergeet je\nWel een beetje gauw je eedje van trouw\n\nMaar toch ben ik blij dat mijn hart ook geen deur heeft\nWant je weet nooit wat daar in het interieur leeft\nWel wil ik beloven, als we ons verloven\nEn je vraagt: ""Ben je trouw?"", zeg ik nooit tegen jou...\n\nMet rozengeur\nEn kussen bij het afscheid aan de deur\nDe nacht is blauw, je fluistert mond aan mond\nIk zweer je eeuwig trouw\n\nEen beetje, verliefd was je wel meer, meneer, dat weet je\nJe hart kwam wel eens meer op een ideetje\nDat speet je, maar ach weet je, soms vergeet je\nWel een beetje gauw je eedje van trouw",https://youtube.com/watch?v=DG12m8uF8nc
33,1959,gb,Pearl Carr & Teddy Johnson,Sing Little Birdie,Stan Butcher,Syd Cordell,"Sing, sing, sing, little birdie\nSing, sing, sing it\n\nThere's a bird on a branch\nThere's a branch on a tree\nThere's a tree in the meadow\nAnd that's where I long to be\n\n'Neath that bird on a branch\n'Neath that branch on a tree\n'Neath that tree in the meadow\nWhere you said you love me\n\nSing, little birdie, sing your song\nSing, you'll help our love along\nSing, little birdie up above\nSing a song of love\n\nThere's a bird on a branch\nThere's a branch on a tree\nWhere we carved our initials there\nFor all the world to see\n\n'Neath that bird on a branch\n'Neath that branch on a tree\nWhere we promised our true love\nFor all eternity\n\nSing, little birdie, sing your song\nSing, you'll help our love along\nSing, little birdie up above\nSing a song of love\n\nWhen the years pass on by\nAnd we're wed, you and I\nAnd the bluebirds are singing\nTheir sweet love songs in the sky\n\nWe will dream of that bird\nOn a branch, on a tree\nAnd that tree in the meadow\nWhere you said you love me\n\nSing, little birdie, sing your song\nSing, you'll help our love along\nSing, little birdie up above\nSing a song of love\n\nSing, little birdie, sing your song\nSing, you'll help our love along\nSing, little birdie up above\nSing a song of love",https://youtube.com/watch?v=0m4ADnfu91k
34,1959,fr,Jean Philippe,"Oui, Oui, Oui, Oui",Hubert Giraud,Pierre Cour,"Oui, oui, oui, oui, oui, oui, oui\nNous ferons le tour du monde\nAvec mon trois mAC/ts joli\nOui, oui, oui, oui, oui, oui\n\nNous n'aurons plus pour amis\nQue la brise vagabonde\nEt le soleil de midi\nOui, oui, oui, oui, oui, oui\n\nVa, mon bateau, va\nDanse ton mAC/t, claque ta voile\nVa, mon bateau, va\nPour elle et moi, vogue lA -bas\n\nOui, oui, oui, oui, oui, oui, oui\nChoisis la plus belle escale\nEt je t'offre un paradis\nOui, oui, oui, oui, oui, oui\n\nVeux-tu le ciel de Capri\nOu les palais de Bengale\nOu le soleil d'Hawaii?\nOui, oui, oui, oui, oui, oui\n\nVa, mon bateau, va\nDanse ton mAC/t, claque ta voile\nVa, mon bateau, va\nPour elle et moi, oui, mais voilA \n\nMon bateau est tout petit\nIl dort dans une bouteille\nEt moi, je rAave avec lui\nOui, oui, oui, oui, oui, oui\n\nQuand vient la nuit, nous partons\nDA(c)couvrir mille merveilles\nDont je ne sais pas le nom\nNon, non, non, non, non, non\n\nVa, mon bateau, va\nDanse ton mAC/t, berce mon rAave\nVa, mon bateau, va\nPour elle et moi, vogue lA -bas\n\nUn jour mon trois mAC/ts joli\nM'emportera loin d'ici\nDans un merveilleux pays\nOui, oui, oui, oui, oui, oui",https://youtube.com/watch?v=S8muEiL3pyA
35,1959,ch,Christa Williams,Irgendwoher,Lothar LAPffler,,"Fremder Himmel, fremde Sterne, endlos wie die Ewigkeit\nSuch' ich rastlos in der Ferne traurig die Vergangenheit\n\nIrgendwoher, kommt A 1/4 bers Meer eine Liebesmelodie\nSehnsucht und Schmerz erfA 1/4 llt mein Herz\nUnsre Zeit vergess' ich nie\n\nDu, MA$?rchen vom GlA 1/4 ck, bitte komm' doch zurA 1/4 ck\nLass' mich nicht einsam sein\nIch wusste ja nicht, dass das Herz mir einst bricht\nWarum bin ich so allein?\n\nIrgendwoher, kommt A 1/4 bers Meer diese Liebesmelodie\nWenn du auch lA$?ngst nie mehr dran denkst\nDiese Zeit vergess' ich nie\n\nDu, MA$?rchen vom GlA 1/4 ck, bitte komm' doch zurA 1/4 ck\nLass' mich nicht einsam sein\nIch wusste ja nicht, dass mein Herz mir einst bricht\nWarum bin ich so allein?\n\nIrgendwoher, kommt A 1/4 bers Meer diese Liebesmelodie\nWenn du auch lA$?ngst, nie mehr dran denkst\nDiese Zeit vergess' ich nie\nDiese Zeit vergess' ich nie",https://youtube.com/watch?v=uAB_OJ8UveU
36,1959,dk,Birthe Wilke,"Uh, Jeg Ville A~nske Jeg Var Dig",Otto Lington,Carl Andersen,"Elsker man fuldt, elsker man helt\nEr ingen delt natur\nOg man er tro, tro mod amour\nSAY= vil jeg elskes igen\nLyt derfor til mig, min ven\n\nFor uh... jeg ville A,nske, jeg var dig\nUh... hvor skulle jeg dog elske mig\nKlappe min kind og stryge mit hAY=r\nOg skA|nke mig sol og vAY=r\nTusinde kys og tusinde kA|l\nDet undte jeg tit mig selv\nSAY= uh... jeg ville A,nske, jeg var dig\nUh... hvor skulle jeg knuselske mig\nSikke et sus og sikke et liv\nOg sikke et perspektiv\nJa, uh... jeg ville A,nske, jeg var dig\n\nDerfor spA,r' jeg dig: Gik du samme vej\nOg mA,dte du dig i kyssenes leg\nHvis omvendt du var mig\nNAY=r vi bli'r halvfems, si'r vi: Hvem er hvem's?\nFortryllende du, jeg synger som nu:\nDa du da da dej da du\n\nSAY= uh... jeg ville A,nske, jeg var dig\nUh... men hvis en dag du fri'r til mig\nSAY= si'r jeg: Du, det gik som det sku'\nSAY= gifter du dig med mig\nSAY= uh... det var da godt at du var dig\n\nDerfor spA,r' jeg dig: Gik du samme vej\nOg mA,dte du dig i kyssenes leg\nHvis omvendt du var mig\nNAY=r vi bli'r halvfems si'r vi: Hvem er hvem's?\nFortryllende du, jeg synger som nu:\nDa du da da dig da du\n\nSAY= uh... jeg ville A,nske, jeg var dig\nUh... men hvis en dag du fri'r til mig\nSAY= si'r jeg: Du det gik som det sku'\nSAY= gifter du dig med mig\nSAY= uh... det var da godt, at du var dig",https://youtube.com/watch?v=0HkweMhGKG8
